event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-50850,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.6529.

Evidence
- ct_dst_src_ltm = 2; SHAP=0.079716; supports predicted class.
- ct_srv_dst = 4; SHAP=0.068889; supports predicted class.
- ct_srv_src = 4; SHAP=0.041308; supports predicted class.
- Service = unspecified; SHAP=0.026550; supports predicted class.
- Service is not http; SHAP=0.020736; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.2437, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",822,113
UNSW-OFFICIAL-50947,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.3241.

Evidence
- ct_src_ltm = 9; SHAP=0.028357; supports predicted class.
- Protocol is not udp; SHAP=0.022691; supports predicted class.
- sbytes = 200; SHAP=0.017792; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.016052; supports predicted class.
- ct_dst_src_ltm = 5; SHAP=0.011287; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.5927, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",827,115
UNSW-OFFICIAL-51028,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2333.

Evidence
- Protocol is not udp; SHAP=0.022526; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.015075; supports predicted class.
- Protocol = sctp; SHAP=0.009070; supports predicted class.
- ct_dst_src_ltm = 2; SHAP=0.007629; supports predicted class.
- ct_srv_src = 2; SHAP=0.007423; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6332, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",820,112
UNSW-OFFICIAL-51030,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9199.

Evidence
- sbytes = 168; SHAP=0.188792; supports predicted class.
- smean = 84; SHAP=0.158848; supports predicted class.
- Protocol = udp; SHAP=0.095564; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.045629; supports predicted class.
- sload = 9.6e+07; SHAP=0.036236; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.7596, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",802,109
UNSW-OFFICIAL-51121,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2388.

Evidence
- Protocol is not udp; SHAP=0.020532; supports predicted class.
- sbytes = 200; SHAP=0.017391; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.013618; supports predicted class.
- smean = 100; SHAP=0.009680; supports predicted class.
- swin = 0; SHAP=0.005779; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6719, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-51213,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2333.

Evidence
- Protocol is not udp; SHAP=0.022526; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.015075; supports predicted class.
- Protocol = sctp; SHAP=0.009070; supports predicted class.
- ct_dst_src_ltm = 2; SHAP=0.007629; supports predicted class.
- ct_srv_src = 2; SHAP=0.007423; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6332, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",820,112
UNSW-OFFICIAL-51307,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2737.

Evidence
- Protocol is not udp; SHAP=0.019678; supports predicted class.
- sbytes = 200; SHAP=0.016157; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.010776; supports predicted class.
- smean = 100; SHAP=0.009273; supports predicted class.
- Protocol = unas; SHAP=0.007085; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9158, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,112
UNSW-OFFICIAL-51308,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.3673.

Evidence
- sbytes = 588; SHAP=0.045717; supports predicted class.
- smean = 59; SHAP=0.043228; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=-0.037010; opposes predicted class.
- ct_srv_dst = 1; SHAP=-0.028360; opposes predicted class.
- ct_srv_src = 5; SHAP=0.019379; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.3877, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-51486,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.5026.

Evidence
- An application service is identified; SHAP=0.039523; supports predicted class.
- sbytes = 1302; SHAP=0.033974; supports predicted class.
- synack = 0.152666; SHAP=0.032218; supports predicted class.
- Service = http; SHAP=0.030369; supports predicted class.
- smean = 130; SHAP=0.025187; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.2671, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",828,114
UNSW-OFFICIAL-51509,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2847.

Evidence
- Protocol is not udp; SHAP=0.021395; supports predicted class.
- sbytes = 200; SHAP=0.016774; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.013278; supports predicted class.
- ct_srv_dst = 9; SHAP=0.007973; supports predicted class.
- smean = 100; SHAP=0.007298; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.2774, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",820,115
UNSW-OFFICIAL-51611,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2847.

Evidence
- Protocol is not udp; SHAP=0.021395; supports predicted class.
- sbytes = 200; SHAP=0.016774; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.013278; supports predicted class.
- ct_srv_dst = 9; SHAP=0.007973; supports predicted class.
- smean = 100; SHAP=0.007298; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.2774, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",820,115
UNSW-OFFICIAL-51793,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.3240.

Evidence
- sbytes = 78; SHAP=0.075070; supports predicted class.
- Protocol is not udp; SHAP=-0.062550; opposes predicted class.
- smean = 39; SHAP=0.061033; supports predicted class.
- ct_srv_src = 9; SHAP=0.024284; supports predicted class.
- ct_dst_src_ltm = 2; SHAP=0.023275; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.1057, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",808,113
UNSW-OFFICIAL-51828,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.4123.

Evidence
- sbytes = 1006; SHAP=0.042320; supports predicted class.
- smean = 101; SHAP=0.040841; supports predicted class.
- An application service is identified; SHAP=0.020491; supports predicted class.
- ackdat = 0.027435; SHAP=0.020192; supports predicted class.
- sload = 26879; SHAP=0.019524; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.6801, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",827,114
